cost,accuracy,delay
2.302441120147705,0.12311557680368423,14.61251711845398
2.302248954772949,0.0954773873090744,15.193108797073364
2.3019704818725586,0.1306532621383667,20.17895770072937
2.30171537399292,0.11809045076370239,14.342323303222656
2.301377296447754,0.11557789146900177,15.182251453399658
2.301072835922241,0.11557789146900177,13.49278974533081
2.300793170928955,0.11557789146900177,12.83702301979065
2.300407886505127,0.10804019868373871,14.012062072753906
2.3000643253326416,0.16331657767295837,13.418241500854492
2.2995479106903076,0.11557789146900177,13.311670780181885
2.2991597652435303,0.11557789146900177,13.429508209228516
2.2986137866973877,0.11557789146900177,13.312865257263184
2.2982144355773926,0.11557789146900177,12.65311884880066
2.297116994857788,0.11557789146900177,13.165217876434326
2.2948429584503174,0.143216073513031,12.817110061645508
2.2908530235290527,0.22110553085803986,14.891664505004883
2.2843093872070312,0.3793969750404358,12.47283673286438
2.271852493286133,0.34924623370170593,12.296616554260254
2.241959571838379,0.2989949882030487,13.279581308364868
2.1896321773529053,0.2763819098472595,12.937833070755005
2.0943167209625244,0.32914572954177856,13.361118078231812
1.978819727897644,0.37185928225517273,12.982837677001953
1.8226491212844849,0.47236180305480957,13.914742469787598
1.645854115486145,0.6180904507637024,12.822413444519043
1.487244725227356,0.6381909251213074,14.733659982681274
1.3228871822357178,0.6859296560287476,13.187508583068848
1.2019307613372803,0.6909547448158264,12.517565250396729
1.05870521068573,0.7361809015274048,13.504323482513428
0.9716294407844543,0.7537688612937927,13.180106163024902
0.9227601885795593,0.7487437129020691,13.369453430175781
0.8187462687492371,0.7763819098472595,14.006620407104492
0.7566375732421875,0.7889447212219238,13.110989093780518
0.7093824744224548,0.80402010679245,12.86338496208191
0.6743059158325195,0.8190954923629761,12.853332996368408
0.6616547703742981,0.80402010679245,13.662813901901245
0.608750581741333,0.8241205811500549,13.030550718307495
0.5731434226036072,0.8316583037376404,12.893296241760254
0.5702728033065796,0.8316583037376404,13.300391912460327
0.5313816070556641,0.8492462038993835,13.082251071929932
0.4939940869808197,0.8693467378616333,13.023167848587036
