cost,accuracy,delay
2.302504539489746,0.1111111119389534,17.630836009979248
2.302427291870117,0.10444444417953491,14.864243507385254
2.302335500717163,0.15111111104488373,20.272194385528564
2.302290916442871,0.10444444417953491,14.565493106842041
2.3021974563598633,0.10444444417953491,15.301171064376831
2.302072525024414,0.10444444417953491,13.325466394424438
2.30200457572937,0.10444444417953491,12.820590257644653
2.3020060062408447,0.09111110866069794,13.915892124176025
2.301870107650757,0.15111111104488373,13.17435622215271
2.3016905784606934,0.10444444417953491,13.035908699035645
2.3014042377471924,0.10444444417953491,13.51772165298462
2.3009040355682373,0.10444444417953491,13.533496856689453
2.3002614974975586,0.10444444417953491,12.846858501434326
2.2992842197418213,0.10444444417953491,13.57043743133545
2.297494649887085,0.13111111521720886,12.67257022857666
2.2935993671417236,0.18888889253139496,14.64581298828125
2.2862064838409424,0.31333333253860474,12.498761177062988
2.2710118293762207,0.3377777636051178,12.606814861297607
2.238333225250244,0.25777778029441833,13.41509222984314
2.1781539916992188,0.2688888907432556,12.76298451423645
2.0722079277038574,0.2666666805744171,12.9933500289917
1.9398765563964844,0.3488888740539551,13.260075569152832
1.775959849357605,0.46666666865348816,13.758729219436646
1.6145732402801514,0.5444444417953491,12.883853197097778
1.4383450746536255,0.6133333444595337,14.598731756210327
1.2912331819534302,0.6133333444595337,13.000993490219116
1.1443243026733398,0.6577777862548828,12.533522367477417
1.0288461446762085,0.6866666674613953,12.511845111846924
0.9268627762794495,0.746666669845581,13.094637393951416
0.8402793407440186,0.7711111307144165,13.149091720581055
0.7675252556800842,0.7733333110809326,13.897397994995117
0.7103601694107056,0.7888888716697693,13.284727096557617
0.6620951890945435,0.7888888716697693,12.856664657592773
0.6161601543426514,0.8111110925674438,13.15822696685791
0.5611067414283752,0.8311111330986023,13.792132377624512
0.5483495593070984,0.8422222137451172,13.249042749404907
0.5206884145736694,0.8622221946716309,12.948467254638672
0.47146332263946533,0.8733333349227905,13.353293657302856
0.4491825997829437,0.8822222352027893,13.294827938079834
0.44760629534721375,0.8822222352027893,13.070052862167358
