cost,accuracy,delay
2.302539825439453,0.10444444417953491,15.937071800231934
2.30251145362854,0.1111111119389534,12.618530035018921
2.3024704456329346,0.09111110866069794,11.912980318069458
2.3023998737335205,0.09111110866069794,12.611926794052124
2.3022255897521973,0.13777777552604675,12.120410680770874
2.301414728164673,0.10444444417953491,12.105841636657715
2.2996294498443604,0.11555555462837219,12.174756050109863
2.294680118560791,0.1733333319425583,12.636215686798096
2.278909683227539,0.20444443821907043,12.710355043411255
2.24678111076355,0.3777777850627899,13.155129671096802
2.1661057472229004,0.46444445848464966,12.118533849716187
2.029512882232666,0.4555555582046509,12.206196308135986
1.817054033279419,0.5688889026641846,12.420314311981201
1.5676735639572144,0.5711110830307007,12.17134141921997
1.3530555963516235,0.6177777647972107,12.091822147369385
1.1935029029846191,0.6644444465637207,12.228204727172852
1.079562783241272,0.6511111259460449,12.512634754180908
0.9956151247024536,0.6555555462837219,12.503871202468872
0.928749144077301,0.6822222471237183,12.964091777801514
0.8634831309318542,0.7088888883590698,14.032693862915039
0.8151957392692566,0.7355555295944214,12.544296503067017
0.7810974717140198,0.7400000095367432,12.208435535430908
0.738372266292572,0.7488889098167419,12.376823902130127
0.7175617218017578,0.7622222304344177,12.312814950942993
0.6755881905555725,0.7799999713897705,12.31117868423462
0.6387974619865417,0.7977777719497681,12.739050388336182
0.6404330730438232,0.800000011920929,13.950700521469116
0.5942941904067993,0.7955555319786072,16.41310739517212
0.5803353786468506,0.8088889122009277,14.732948064804077
0.5682152509689331,0.8133333325386047,13.746162176132202
0.54399573802948,0.8266666531562805,14.755174398422241
0.5064476728439331,0.846666693687439,15.570966482162476
0.508045494556427,0.8355555534362793,13.899841070175171
0.4811725616455078,0.8600000143051147,13.996825933456421
0.450310081243515,0.8666666746139526,14.094177007675171
0.44396963715553284,0.8600000143051147,14.60713005065918
0.4074377715587616,0.8911111354827881,15.907504558563232
0.3940083682537079,0.897777795791626,17.521926403045654
0.3774847388267517,0.902222216129303,17.86808180809021
0.36012914776802063,0.9044444561004639,16.19711709022522
