cost,accuracy,delay
2.302302598953247,0.11557789146900177,12.690773248672485
2.302126407623291,0.12060301750898361,12.679321050643921
2.3020846843719482,0.10804019868373871,11.864840507507324
2.3017661571502686,0.10804019868373871,12.67911171913147
2.301447868347168,0.143216073513031,12.16382098197937
2.3005363941192627,0.11557789146900177,12.02379322052002
2.298482894897461,0.12562814354896545,12.051727771759033
2.293281078338623,0.18844221532344818,12.481477975845337
2.2780938148498535,0.24120603501796722,12.62195110321045
2.2475905418395996,0.45728641748428345,13.096407890319824
2.1742091178894043,0.4899497628211975,12.287158489227295
2.043145179748535,0.4974874258041382,12.356958389282227
1.8452656269073486,0.6381909251213074,12.228257417678833
1.597702145576477,0.6582914590835571,12.482508659362793
1.3899928331375122,0.6557788848876953,12.283726215362549
1.2101727724075317,0.6733668446540833,12.344583511352539
1.0865994691848755,0.6633166074752808,12.415651082992554
1.0158640146255493,0.6909547448158264,12.371658325195312
0.9534600973129272,0.7010050415992737,13.032876968383789
0.9322802424430847,0.6783919334411621,14.242491960525513
0.8799582719802856,0.69597989320755,12.479436874389648
0.8613773584365845,0.6934673190116882,12.149053812026978
0.7900179028511047,0.7386934757232666,12.50618314743042
0.8215788006782532,0.6884422302246094,12.252088785171509
0.7464013695716858,0.733668327331543,12.383709907531738
0.7287079095840454,0.7412060499191284,12.758585453033447
0.7252331972122192,0.7261306643486023,14.12063479423523
0.6903448104858398,0.7537688612937927,16.33769965171814
0.7077748775482178,0.733668327331543,14.789794683456421
0.6982686519622803,0.7512562870979309,13.803450584411621
0.6369285583496094,0.7638190984725952,14.188843727111816
0.6118735074996948,0.7839195728302002,15.537453651428223
0.5665551424026489,0.8140703439712524,14.097352266311646
0.5889350175857544,0.786432147026062,13.986079692840576
0.5824732780456543,0.7889447212219238,13.98084044456482
0.5826085805892944,0.7839195728302002,14.579486608505249
0.5168643593788147,0.8241205811500549,15.920782089233398
0.4886307120323181,0.839195966720581,17.651885986328125
0.4748331904411316,0.8442211151123047,17.924020528793335
0.474543035030365,0.8442211151123047,16.148942470550537
