cost,accuracy,delay
2.3023602962493896,0.12814070284366608,14.699779987335205
2.3022689819335938,0.11809045076370239,13.246909141540527
2.3017804622650146,0.11306532472372055,13.052785158157349
2.3005599975585938,0.14824120700359344,12.969782590866089
2.2967612743377686,0.2261306494474411,12.940704822540283
2.2857284545898438,0.13567839562892914,13.14482307434082
2.2560925483703613,0.24623115360736847,12.874747037887573
2.1475000381469727,0.5175879597663879,13.175407648086548
1.8901090621948242,0.5577889680862427,12.841315031051636
1.4683295488357544,0.6105527877807617,12.97225284576416
1.2341314554214478,0.6633166074752808,12.853854894638062
1.0004948377609253,0.7060301303863525,13.489303588867188
0.8924962878227234,0.733668327331543,12.954111337661743
0.865545928478241,0.7160804271697998,13.260007858276367
0.8235080242156982,0.7261306643486023,12.91544222831726
0.7976702451705933,0.7261306643486023,13.100137948989868
0.7124984860420227,0.766331672668457,13.744625091552734
0.6971662640571594,0.7587939500808716,14.654309034347534
0.6913431286811829,0.7512562870979309,12.771559238433838
0.6699930429458618,0.7688442468643188,13.232555866241455
0.5997664332389832,0.7939698696136475,12.772177696228027
0.5512472987174988,0.8140703439712524,12.932497024536133
0.6063095927238464,0.7989949584007263,12.800054550170898
0.5334333181381226,0.8216080665588379,12.952551364898682
0.4877246022224426,0.8442211151123047,13.184942960739136
0.48757898807525635,0.839195966720581,12.896198034286499
0.47832393646240234,0.8592965006828308,12.854249477386475
0.4531944990158081,0.856783926486969,13.09749174118042
0.4471604526042938,0.8467336893081665,13.103684186935425
0.448223739862442,0.8668341636657715,12.809317350387573
0.4178858995437622,0.8542713522911072,12.770755290985107
0.39889857172966003,0.8668341636657715,12.768519878387451
0.4204849898815155,0.8618090748786926,13.190045595169067
0.3578321039676666,0.8844221234321594,12.966997623443604
0.3505631387233734,0.8793969750404358,12.86725926399231
0.3671485185623169,0.8743718862533569,12.639873266220093
0.3371165990829468,0.8844221234321594,12.673561096191406
0.332032710313797,0.8819095492362976,12.68866515159607
0.32942062616348267,0.8894472122192383,13.289793491363525
0.3169466257095337,0.8894472122192383,12.828303575515747
