cost,accuracy,delay
2.302419424057007,0.12293144315481186,43.05196976661682
2.302319049835205,0.11347517371177673,13.190610408782959
2.301933526992798,0.11347517371177673,12.980076789855957
2.3008618354797363,0.12293144315481186,12.956937789916992
2.2971882820129395,0.18912529945373535,12.8645601272583
2.286219358444214,0.1702127605676651,13.122339487075806
2.2555606365203857,0.283687949180603,12.85188364982605
2.1492931842803955,0.5342789888381958,13.363927841186523
1.8959723711013794,0.5460993051528931,12.843191862106323
1.481011152267456,0.6052009463310242,12.939302444458008
1.2044649124145508,0.7304964661598206,12.823583841323853
0.9960934519767761,0.7092198729515076,13.31471300125122
0.8960691690444946,0.7257683277130127,12.896779298782349
0.8570985198020935,0.73758864402771,13.252863883972168
0.8059031963348389,0.7517730593681335,12.90892744064331
0.7549244165420532,0.7635933756828308,13.07306957244873
0.6950540542602539,0.8061465620994568,13.714086532592773
0.7014704346656799,0.7801418304443359,14.61590838432312
0.6461480855941772,0.8226950168609619,12.77255892753601
0.6587355732917786,0.7943262457847595,13.152511358261108
0.5940095782279968,0.813238799571991,12.604220151901245
0.5388792157173157,0.8297872543334961,12.917635440826416
0.5442204475402832,0.8534278869628906,12.804902791976929
0.5033999085426331,0.8510638475418091,12.92641282081604
0.5097019672393799,0.839243471622467,13.121794700622559
0.4461926817893982,0.8628841638565063,12.947219133377075
0.4358753263950348,0.8723404407501221,12.776798248291016
0.432045042514801,0.8723404407501221,13.131252765655518
0.41686853766441345,0.8652482032775879,13.091290712356567
0.3776191473007202,0.9054373502731323,12.79276990890503
0.3634105622768402,0.8865247964859009,12.847725629806519
0.3511226177215576,0.9125295281410217,12.75616192817688
0.3504412770271301,0.9101654887199402,13.193698644638062
0.32302126288414,0.914893627166748,13.220283508300781
0.29710718989372253,0.9196217656135559,12.859541654586792
0.31177330017089844,0.914893627166748,12.676971912384033
0.28042060136795044,0.9219858050346375,12.567827939987183
0.282034307718277,0.9196217656135559,12.843225955963135
0.2762502431869507,0.9196217656135559,13.30698823928833
0.24998708069324493,0.9338061213493347,12.876889705657959
