cost,accuracy,delay
2.3025946617126465,0.10407239943742752,28.234997034072876
2.3025712966918945,0.09502262622117996,13.234870910644531
2.3023533821105957,0.09502262622117996,12.98107647895813
2.301499605178833,0.1085972860455513,12.939966678619385
2.2980282306671143,0.25113123655319214,12.89474105834961
2.2876172065734863,0.1742081493139267,13.130199193954468
2.2558844089508057,0.2805429995059967,12.862383365631104
2.1587421894073486,0.4773755669593811,13.173078060150146
1.9165081977844238,0.4502262473106384,12.826472043991089
1.541609287261963,0.4977375566959381,12.992534875869751
1.275326132774353,0.5882353186607361,12.793201684951782
1.1331204175949097,0.6018099784851074,13.482300758361816
1.0541001558303833,0.6040723919868469,12.96314001083374
0.9680250287055969,0.6380090713500977,13.2350492477417
0.9249831438064575,0.662895917892456,12.910468816757202
0.9307057857513428,0.6312217116355896,13.084622621536255
0.9127802848815918,0.662895917892456,13.722916841506958
0.8392989635467529,0.6696832776069641,14.643142700195312
0.8261793851852417,0.685520350933075,12.708187103271484
0.763748288154602,0.726244330406189,13.22967791557312
0.7948981523513794,0.6877828240394592,12.762020111083984
0.7484308481216431,0.7171945571899414,12.928851842880249
0.7213076949119568,0.7307692170143127,12.774847507476807
0.700063169002533,0.7398189902305603,12.9052894115448
0.661176323890686,0.7601810097694397,12.994592428207397
0.6844329237937927,0.7624434232711792,12.873376607894897
0.6395920515060425,0.7692307829856873,12.854249477386475
0.6293782591819763,0.7760180830955505,13.147972822189331
0.5919622778892517,0.7941176295280457,13.133203506469727
0.5864545702934265,0.7895927429199219,12.804514408111572
0.5889623165130615,0.7986425161361694,12.849824905395508
0.5437982082366943,0.8031674027442932,12.820569515228271
0.5286303758621216,0.8099547624588013,13.165691375732422
0.5117318630218506,0.8257918357849121,13.211900234222412
0.5205764174461365,0.8122171759605408,12.873488664627075
0.4866259694099426,0.8280543088912964,12.670361518859863
0.5008764266967773,0.8212669491767883,12.592196702957153
0.4603687822818756,0.8325791954994202,12.798041105270386
0.44709888100624084,0.8461538553237915,13.29031753540039
0.4756128787994385,0.8190045356750488,12.877887487411499
